baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000000003 70.6226271092467 -0.299077688901871 0.199519293388058 -1.49899131970247 0.133875883950735 0.684158307240011
ENSG00000000419 101.598811308123 -0.0247577173013286 0.174440148777197 -0.141926715121932 0.887137892298645 0.9768827001591
ENSG00000000457 263.583532228453 -0.0184742894329048 0.127713021042532 -0.144654705386323 0.88498350277222 0.9768827001591
ENSG00000000460 64.9853296533082 -0.131699683560489 0.211385704027073 -0.623030228873103 0.533264657378933 0.891554371180398
ENSG00000001036 105.821586412223 -0.0892234970542767 0.16792361547329 -0.531333825815991 0.595187469153602 0.909057961561643
ENSG00000001084 235.751308612489 -0.15164107368662 0.123689066497758 -1.22598607928995 0.220203913644559 0.760637658763882
ENSG00000001167 609.551336102882 -0.0466827042471691 0.0969714434763762 -0.4814067170047 0.63022746368136 0.918144987547921
ENSG00000001460 66.2217245506673 -0.152774065792675 0.199476678317545 -0.765874322157476 0.443751085934417 0.865641249844367
ENSG00000001461 328.748936717365 -0.0466029035276466 0.110249386570066 -0.422704424736454 0.672510926893525 0.929790860431513
ENSG00000001497 638.828217229568 0.0809286528437069 0.0929962347081753 0.870235801456513 0.384171554556048 0.842454220836429
ENSG00000001561 180.286764730241 -0.239319098132337 0.136922169371574 -1.74784769501338 0.0804904039530048 0.595413389955933
ENSG00000001617 455.049620844605 0.274017946167643 0.113466906397057 2.41495917063928 0.0157369736239635 0.292333691646944
ENSG00000001629 1549.46904508724 -0.0880537241748999 0.0757088725046747 -1.16305686852572 0.244806430114304 0.773473778097104
ENSG00000001630 285.977954258766 0.0656502586318827 0.119822075042023 0.547897861131667 0.583762037555365 0.90704230833966
ENSG00000001631 391.469073823665 -0.184378766584447 0.105868512372055 -1.74158267130914 0.0815814957319412 0.59889473350313
ENSG00000002016 185.059786272366 0.109503493432734 0.12764468544819 0.857877420029218 0.390960153725634 0.845244849262648
ENSG00000002330 351.424942990675 0.0851670282846236 0.156997502086766 0.542473779216915 0.587492165928286 0.907880210819252
ENSG00000002549 166.401687768943 0.044251453716384 0.139779837199011 0.316579662726185 0.751562569418085 0.951657632222044
ENSG00000002586 31.4265159267627 -0.609903678504948 0.288742302718847 -2.11227683911222 0.0346627112090703 0.431202045596317
ENSG00000002587 113.073333001432 0.0823710836979336 0.193244210628845 0.426253823749163 0.66992290133981 0.929090316018974
ENSG00000002746 3001.63934623439 0.0220233195247466 0.081291602554071 0.270917522017084 0.786454468207222 0.962022038844948
ENSG00000002822 394.40693650214 0.193666931327372 0.118006613227314 1.64115320345916 0.10076561700808 0.634305484072253
ENSG00000002834 1809.34233040804 -0.0455845628795995 0.0889772453337096 -0.512317084088571 0.608429110536184 0.913164768823007
ENSG00000002919 267.816314273815 -0.104617430866866 0.117824390115025 -0.887909801737438 0.374589271834344 0.836254299706317
ENSG00000003056 309.166623426085 0.108625118308762 0.102780416090216 1.05686591318541 0.290572787144025 0.802867852459712
ENSG00000003096 836.296731421691 -0.033201593633982 0.0858056907019248 -0.386939296943824 0.698801148027804 0.938571548571768
ENSG00000003137 47.6767241208351 -0.219386877521459 0.24619396515371 -0.891113953116136 0.372868040127999 0.834720548572782
ENSG00000003147 323.253183888253 -0.374965787474442 0.108282860371882 -3.46283600365445 0.000534514072844112 0.0295093779821032
ENSG00000003249 1175.60015684907 0.0873593554040954 0.107611250528324 0.81180503874083 0.416903510351634 0.859206883635232
ENSG00000003393 1023.53717942113 -0.122393301635967 0.0748592404112604 -1.6349792084927 0.102053406252289 0.634305484072253
ENSG00000003402 889.236205830339 0.113475591225602 0.0960937061809588 1.18088473985913 0.237648514318257 0.771607618712146
ENSG00000003509 237.49425589165 -0.140985988298552 0.132201328438551 -1.06644910428479 0.286220674304143 0.800128195693423
ENSG00000003756 2342.89897255682 0.00413210326226174 0.0740457255811087 0.0558047507784293 0.955497350269992 0.989621066166745
ENSG00000003987 1198.07064099584 -0.0542622592322584 0.0808674209155208 -0.671002718003634 0.502218798031594 0.88368676432646
ENSG00000003989 15.9090943027117 0.0128556273304702 0.411079149712892 0.0312728761345569 0.97505192153338 0.994421348669084
ENSG00000004059 813.811745705703 0.0686178826099757 0.118659553504918 0.578275246983224 0.563078303424274 0.899147220059925
ENSG00000004139 2392.81991687934 0.0371373928318409 0.0743392091431116 0.499566692461674 0.61738021561604 0.91615009139485
ENSG00000004142 668.79863932909 0.0728828828920277 0.090193835206767 0.808069450921403 0.419050602558104 0.860011295835018
ENSG00000004399 92.5374188851602 -0.177897487002891 0.167352588629313 -1.06301007029497 0.287777384555307 0.800128195693423
ENSG00000004455 509.531378077384 0.1199519396115 0.0912145727817835 1.31505236447762 0.18849230438975 0.73645778913892
ENSG00000004478 1264.40047095758 0.101812643030738 0.107724908243061 0.945117008603221 0.344599142805244 0.826580186388564
ENSG00000004487 2603.38405615347 0.0348539354701396 0.0684702889135215 0.509037365303955 0.610726033497828 0.913880146289989
ENSG00000004534 1295.20676464981 0.0341378533022315 0.0747493991046616 0.456697360930391 0.647888587993972 0.92286653804661
ENSG00000004660 398.224180795935 0.123065046424263 0.104353013742111 1.17931473190027 0.238272874216456 0.771607618712146
ENSG00000004700 121.320448681176 -0.131165518309669 0.160178929582191 -0.818868740425474 0.412861306461062 0.857477577696788
ENSG00000004766 492.676699543671 -0.135724691138395 0.0982608651655495 -1.38126904245884 0.167196253052285 0.714399668147591
ENSG00000004777 2619.06090338554 0.0737082760997039 0.102772259817632 0.71720011052105 0.473250631103092 0.874605540504119
ENSG00000004779 327.356249641395 0.0590002248348934 0.104765935106915 0.563162298648725 0.573324372770081 0.902180583534132
ENSG00000004838 25.7099370323578 0.113896481540019 0.336626532796764 0.33834671495958 0.735101923870584 0.947280609854697
ENSG00000004864 607.369109954674 0.107308281379747 0.100859875435824 1.06393430406352 0.287358461551403 0.800128195693423
ENSG00000004866 923.723505142609 -0.15759679638642 0.0893021228964721 -1.76475979825386 0.0776041438027613 0.589095613383783
ENSG00000004897 941.445940682597 -0.153639738392942 0.10057126667084 -1.52767031259326 0.126594414576217 0.672678832646783
ENSG00000004961 126.884116706583 0.0147457412615529 0.149123985164657 0.0988824248847105 0.921231623419451 0.983431667335801
ENSG00000004975 429.145573499959 0.082506870425771 0.101753917322996 0.810847116223256 0.417453473090067 0.859600354057712
ENSG00000005007 982.377127804408 0.0999008395665254 0.10205234737484 0.978917605879148 0.327620692307521 0.818446712845523
ENSG00000005020 98.4203350215779 -0.277921431811775 0.16758327071634 -1.65840797010221 0.0972351489865311 0.631266214505565
ENSG00000005022 843.658935441259 0.0341498934985088 0.104936481486802 0.325433948371938 0.74485266552242 0.949557194773251
ENSG00000005075 101.173978869975 0.174901187950681 0.192004922322767 0.910920333889492 0.362337350958823 0.829767916784303
ENSG00000005100 417.720378485456 0.127565206674782 0.0976620897234837 1.30618960781982 0.191488085981667 0.737145503964981
ENSG00000005108 4460.77715222588 0.235349152251234 0.0713693677171041 3.29762137145614 0.000975075226662061 0.0445096322473563
ENSG00000005156 923.051237255251 0.0839658372843207 0.0839879285426195 0.999736971030454 0.317437815224135 0.814233515775658
ENSG00000005175 399.90318454396 -0.298804171278496 0.103610810289937 -2.88390922184994 0.0039277195832297 0.12420288834755
ENSG00000005189 43.2509369594596 -0.114447719494222 0.263571537324767 -0.434218810786092 0.664129554487033 0.927444437497483
ENSG00000005194 594.710484571646 0.00837389582044185 0.098139473198895 0.0853264802376801 0.932001840110909 0.985021265083267
ENSG00000005206 739.157573871461 0.125747473523926 0.109917704309243 1.14401473642633 0.252617525606961 0.779697878964725
